Country Code,Year,Series Name,Series Code,Value
COG,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,50.6
COG,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
COG,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,1.3932
COG,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
COG,2022,Forest area (% of land area),AG.LND.FRST.ZS,64.17569546
COG,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
COG,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.931498115
COG,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
COG,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
COG,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,1.4583
COG,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
COG,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
COG,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
COG,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.833485501
COL,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
COL,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.6514
COL,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,34.5744
COL,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0185
COL,2021,Forest area (% of land area),AG.LND.FRST.ZS,53.12539585
COL,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,29.7
COL,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,4.064929217
COL,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
COL,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.6454
COL,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,36.0946
COL,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0187
COL,2022,Forest area (% of land area),AG.LND.FRST.ZS,52.94577639
COL,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
COL,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,4.118951847
COL,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
COL,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.6396
COL,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,36.7
COL,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0189
COL,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
COL,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
COL,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,4.280612935
COM,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,87.9
COM,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
COM,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0.193
COM,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
COM,2021,Forest area (% of land area),AG.LND.FRST.ZS,17.45298227
COM,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,41.2
COM,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.945520146
COM,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,89.9
COM,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
COM,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0.1805
COM,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
COM,2022,Forest area (% of land area),AG.LND.FRST.ZS,17.21655024
COM,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,39.3
COM,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.908308439
COM,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
COM,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
COM,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0.1808
COM,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
COM,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
COM,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
COM,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0.895827429
CPV,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,95.5
CPV,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CPV,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0.565
CPV,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CPV,2021,Forest area (% of land area),AG.LND.FRST.ZS,11.41935484
CPV,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,22.6
CPV,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.347628661
CPV,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.1
CPV,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CPV,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0.5917
CPV,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CPV,2022,Forest area (% of land area),AG.LND.FRST.ZS,11.49379653
CPV,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,21.8
CPV,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.425631228
CPV,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
CPV,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CPV,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0.5745
CPV,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CPV,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
CPV,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CPV,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,2.357700385
CRI,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CRI,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.144
CRI,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,5.6899
CRI,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CRI,2021,Forest area (% of land area),AG.LND.FRST.ZS,59.75793184
CRI,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,34.2
CRI,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.100086403
CRI,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CRI,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.1445
CRI,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,5.7069
CRI,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CRI,2022,Forest area (% of land area),AG.LND.FRST.ZS,60.07853506
CRI,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CRI,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.134166968
CRI,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
CRI,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.145
CRI,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,6.0686
CRI,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CRI,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
CRI,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CRI,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.225544875
CSS,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.37247591
CSS,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CSS,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,3.0118
CSS,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0013
CSS,2021,Forest area (% of land area),AG.LND.FRST.ZS,90.25514898
CSS,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CSS,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.240086399
CSS,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,97.56776866
CSS,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CSS,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,3.0858
CSS,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0014
CSS,2022,Forest area (% of land area),AG.LND.FRST.ZS,90.17211187
CSS,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CSS,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.490874196
CSS,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
CSS,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CSS,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,3.1847
CSS,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0014
CSS,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
CSS,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CSS,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.519868392
CUB,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CUB,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.0317
CUB,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,1.1686
CUB,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0005
CUB,2021,Forest area (% of land area),AG.LND.FRST.ZS,31.23314066
CUB,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,20.9
CUB,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.492970076
CUB,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CUB,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.0258
CUB,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,1.1615
CUB,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0005
CUB,2022,Forest area (% of land area),AG.LND.FRST.ZS,31.23314066
CUB,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CUB,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.457271456
CUB,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
CUB,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.0223
CUB,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,1.2207
CUB,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0005
CUB,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
CUB,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CUB,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,3.575367214
CUW,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CUW,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CUW,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0
CUW,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CUW,2021,Forest area (% of land area),AG.LND.FRST.ZS,0.157657658
CUW,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,2.8
CUW,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0
CUW,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CUW,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CUW,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0
CUW,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CUW,2022,Forest area (% of land area),AG.LND.FRST.ZS,0.157657658
CUW,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CUW,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0
CUW,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
CUW,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CUW,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0
CUW,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CUW,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
CUW,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CUW,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,0
CYM,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CYM,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CYM,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0.1152
CYM,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CYM,2021,Forest area (% of land area),AG.LND.FRST.ZS,52.75
CYM,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CYM,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.266160781
CYM,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CYM,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CYM,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0.1181
CYM,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CYM,2022,Forest area (% of land area),AG.LND.FRST.ZS,52.66666667
CYM,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CYM,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.182215642
CYM,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
CYM,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
CYM,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0.1259
CYM,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CYM,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
CYM,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CYM,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,5.341055341
CYP,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CYP,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.0035
CYP,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,1.9044
CYP,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CYP,2021,Forest area (% of land area),AG.LND.FRST.ZS,18.66991342
CYP,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,15.6
CYP,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,7.298515382
CYP,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CYP,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.0036
CYP,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,1.8804
CYP,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CYP,2022,Forest area (% of land area),AG.LND.FRST.ZS,18.66774892
CYP,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CYP,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,7.568444535
CYP,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
CYP,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.0036
CYP,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,1.8772
CYP,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
CYP,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
CYP,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CYP,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,7.676493856
CZE,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CZE,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.159
CZE,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,18.8332
CZE,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0569
CZE,2021,Forest area (% of land area),AG.LND.FRST.ZS,34.70669802
CZE,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.2
CZE,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,11.74900807
CZE,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
CZE,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.1471
CZE,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,19.3176
CZE,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0566
CZE,2022,Forest area (% of land area),AG.LND.FRST.ZS,34.73694318
CZE,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CZE,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,11.61259649
CZE,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
CZE,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.1359
CZE,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,19.3862
CZE,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0563
CZE,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
CZE,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
CZE,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,10.53368534
DEU,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
DEU,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.6946
DEU,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,147.2432
DEU,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0649
DEU,2021,Forest area (% of land area),AG.LND.FRST.ZS,32.68267552
DEU,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,17.6
DEU,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,9.417374218
DEU,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,100
DEU,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.6193
DEU,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,147.7071
DEU,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0448
DEU,2022,Forest area (% of land area),AG.LND.FRST.ZS,32.68548202
DEU,2022,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
DEU,2022,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,9.093100508
DEU,2023,Access to electricity (% of population),EG.ELC.ACCS.ZS,0
DEU,2023,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0.566
DEU,2023,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,139.7212
DEU,2023,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0.0309
DEU,2023,Forest area (% of land area),AG.LND.FRST.ZS,0
DEU,2023,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0
DEU,2023,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,8.186963256
DJI,2021,Access to electricity (% of population),EG.ELC.ACCS.ZS,65.4
DJI,2021,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
DJI,2021,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0.3706
DJI,2021,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
DJI,2021,Forest area (% of land area),AG.LND.FRST.ZS,0.253377912
DJI,2021,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,26.6
DJI,2021,Total greenhouse gas emissions excluding LULUCF per capita (t CO2e/capita),EN.GHG.ALL.PC.CE.AR5,1.916079226
DJI,2022,Access to electricity (% of population),EG.ELC.ACCS.ZS,65
DJI,2022,Carbon dioxide (CO2) emissions from Agriculture (Mt CO2e),EN.GHG.CO2.AG.MT.CE.AR5,0
DJI,2022,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,0.3465
DJI,2022,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,0
