Country Code,Year,Series Name,Series Code,Value
BIH,2022,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,11.80884011
BIH,2022,Military expenditure (current USD),MS.MIL.XPND.CD,166545042.7
BIH,2022,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-5453233507
BIH,2022,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-3328559416
BIH,2022,Trade (% of GDP),NE.TRD.GNFS.ZS,110.2059677
BIH,2022,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,16.00670199
BIH,2023,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-934281757.1
BIH,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.76226208
BIH,2023,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1035178227
BIH,2023,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.366699139
BIH,2023,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,100896470.3
BIH,2023,GDP (current US$),NY.GDP.MKTP.CD,27514782476
BIH,2023,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.211124472
BIH,2023,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,5277365779
BIH,2023,Gini index,SI.POV.GINI,0
BIH,2023,Gross national expenditure (current US$),NE.DAB.TOTL.CD,31394727402
BIH,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.105901128
BIH,2023,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.762704356
BIH,2023,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,6.762704356
BIH,2023,Military expenditure (current USD),MS.MIL.XPND.CD,216702019.5
BIH,2023,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-5673713857
BIH,2023,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-3243798922
BIH,2023,Trade (% of GDP),NE.TRD.GNFS.ZS,99.89836847
BIH,2023,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,17.00727495
BLR,2021,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1309906223
BLR,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.766406879
BLR,2021,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1230721862
BLR,2021,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.113650212
BLR,2021,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-79184361.45
BLR,2021,GDP (current US$),NY.GDP.MKTP.CD,69673747132
BLR,2021,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.438862124
BLR,2021,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,11716348095
BLR,2021,Gini index,SI.POV.GINI,0
BLR,2021,Gross national expenditure (current US$),NE.DAB.TOTL.CD,64147242164
BLR,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.460283896
BLR,2021,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,15.32641964
BLR,2021,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,15.32641964
BLR,2021,Military expenditure (current USD),MS.MIL.XPND.CD,951238823
BLR,2021,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-666800000
BLR,2021,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,3950314057
BLR,2021,Trade (% of GDP),NE.TRD.GNFS.ZS,136.0144506
BLR,2021,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,22.97714896
BLR,2022,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1426218876
BLR,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.177450119
BLR,2022,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1606417743
BLR,2022,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.244254054
BLR,2022,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,180198867.6
BLR,2022,GDP (current US$),NY.GDP.MKTP.CD,73775179925
BLR,2022,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.658395916
BLR,2022,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,12710635543
BLR,2022,Gini index,SI.POV.GINI,0
BLR,2022,Gross national expenditure (current US$),NE.DAB.TOTL.CD,68063249686
BLR,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,15.20967527
BLR,2022,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,14.88486237
BLR,2022,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,14.88486237
BLR,2022,Military expenditure (current USD),MS.MIL.XPND.CD,1105174741
BLR,2022,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,385100000
BLR,2022,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,4686035288
BLR,2022,Trade (% of GDP),NE.TRD.GNFS.ZS,120.0242076
BLR,2022,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,19.86856833
BLR,2023,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-1927205028
BLR,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.772307663
BLR,2023,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,1992107728
BLR,2023,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.090321547
BLR,2023,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,64902700
BLR,2023,GDP (current US$),NY.GDP.MKTP.CD,71857382746
BLR,2023,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.886242145
BLR,2023,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,12974578948
BLR,2023,Gini index,SI.POV.GINI,0
BLR,2023,Gross national expenditure (current US$),NE.DAB.TOTL.CD,69622691074
BLR,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.000599031
BLR,2023,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.368230536
BLR,2023,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,7.368230536
BLR,2023,Military expenditure (current USD),MS.MIL.XPND.CD,1403134160
BLR,2023,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-2527700000
BLR,2023,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,249426569.1
BLR,2023,Trade (% of GDP),NE.TRD.GNFS.ZS,132.9987973
BLR,2023,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,20.28389205
BLZ,2021,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-123958318.8
BLZ,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,5.184585867
BLZ,2021,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,125495493.2
BLZ,2021,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.063505168
BLZ,2021,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,1537174.347
BLZ,2021,GDP (current US$),NY.GDP.MKTP.CD,2420550000
BLZ,2021,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,17.74617012
BLZ,2021,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,404000000
BLZ,2021,Gini index,SI.POV.GINI,0
BLZ,2021,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2455000000
BLZ,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.235636592
BLZ,2021,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.630768469
BLZ,2021,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,0.630768469
BLZ,2021,Military expenditure (current USD),MS.MIL.XPND.CD,26703375
BLZ,2021,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-533962804.3
BLZ,2021,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-206457407
BLZ,2021,Trade (% of GDP),NE.TRD.GNFS.ZS,99.3162711
BLZ,2021,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,37.76961654
BLZ,2022,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-139707558.8
BLZ,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,4.949870644
BLZ,2022,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,140907967.6
BLZ,2022,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.042168433
BLZ,2022,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,1200408.79
BLZ,2022,GDP (current US$),NY.GDP.MKTP.CD,2846700000
BLZ,2022,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,9.652977724
BLZ,2022,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,450000000
BLZ,2022,Gini index,SI.POV.GINI,0
BLZ,2022,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2911500000
BLZ,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.276893194
BLZ,2022,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,7.252447971
BLZ,2022,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,7.252447971
BLZ,2022,Military expenditure (current USD),MS.MIL.XPND.CD,24190375
BLZ,2022,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-705895306.5
BLZ,2022,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-204514136.1
BLZ,2022,Trade (% of GDP),NE.TRD.GNFS.ZS,108.5291741
BLZ,2022,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,42.19804377
BLZ,2023,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-13782458.67
BLZ,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.52293169
BLZ,2023,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,16037530.53
BLZ,2023,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.073530556
BLZ,2023,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,2255071.86
BLZ,2023,GDP (current US$),NY.GDP.MKTP.CD,3066850000
BLZ,2023,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.149016821
BLZ,2023,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,482906700
BLZ,2023,Gini index,SI.POV.GINI,0
BLZ,2023,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2970938350
BLZ,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.389840175
BLZ,2023,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,6.509701614
BLZ,2023,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,6.509701614
BLZ,2023,Military expenditure (current USD),MS.MIL.XPND.CD,26451512.5
BLZ,2023,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-777354049.5
BLZ,2023,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-37145635.63
BLZ,2023,Trade (% of GDP),NE.TRD.GNFS.ZS,106.5317557
BLZ,2023,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,44.20799806
BMU,2021,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-76457682.88
BMU,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.681739689
BMU,2021,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,49675691.88
BMU,2021,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.367550919
BMU,2021,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-26781991
BMU,2021,GDP (current US$),NY.GDP.MKTP.CD,7286607000
BMU,2021,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.41909484
BMU,2021,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,898546000
BMU,2021,Gini index,SI.POV.GINI,0
BMU,2021,Gross national expenditure (current US$),NE.DAB.TOTL.CD,5267574000
BMU,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0
BMU,2021,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.36140003
BMU,2021,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,0.36140003
BMU,2021,Military expenditure (current USD),MS.MIL.XPND.CD,0
BMU,2021,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,-1075954953
BMU,2021,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-789315041.1
BMU,2021,Trade (% of GDP),NE.TRD.GNFS.ZS,72.20267266
BMU,2021,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,26.98382502
BMU,2022,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,0
BMU,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.263172619
BMU,2022,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,20601100
BMU,2022,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.263172619
BMU,2022,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,20601100
BMU,2022,GDP (current US$),NY.GDP.MKTP.CD,7827980000
BMU,2022,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.431133996
BMU,2022,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,930899000
BMU,2022,Gini index,SI.POV.GINI,0
BMU,2022,Gross national expenditure (current US$),NE.DAB.TOTL.CD,5569720000
BMU,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0
BMU,2022,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,0.938226826
BMU,2022,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,0.938226826
BMU,2022,Military expenditure (current USD),MS.MIL.XPND.CD,0
BMU,2022,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,0
BMU,2022,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,0
BMU,2022,Trade (% of GDP),NE.TRD.GNFS.ZS,75.5111919
BMU,2022,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,0
BMU,2023,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,0
BMU,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.263826965
BMU,2023,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,21480000
BMU,2023,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.263826965
BMU,2023,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,21480000
BMU,2023,GDP (current US$),NY.GDP.MKTP.CD,8141700000
BMU,2023,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.094823593
BMU,2023,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,975400000
BMU,2023,Gini index,SI.POV.GINI,0
BMU,2023,Gross national expenditure (current US$),NE.DAB.TOTL.CD,5836200000
BMU,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0
BMU,2023,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.106392454
BMU,2023,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,4.106392454
BMU,2023,Military expenditure (current USD),MS.MIL.XPND.CD,0
BMU,2023,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,0
BMU,2023,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,0
BMU,2023,Trade (% of GDP),NE.TRD.GNFS.ZS,77.54400187
BMU,2023,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,0
BOL,2021,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-492246695
BOL,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,1.444277611
BOL,2021,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,583576424.7
BOL,2021,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.226029494
BOL,2021,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,91329729.73
BOL,2021,GDP (current US$),NY.GDP.MKTP.CD,40406111695
BOL,2021,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.111372752
BOL,2021,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,7813323582
BOL,2021,Gini index,SI.POV.GINI,40.9
BOL,2021,Gross national expenditure (current US$),NE.DAB.TOTL.CD,41768082419
BOL,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.737383721
BOL,2021,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,3.95611964
BOL,2021,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,3.95611964
BOL,2021,Military expenditure (current USD),MS.MIL.XPND.CD,536247233.2
BOL,2021,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,2929628299
BOL,2021,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,1407479875
BOL,2021,Trade (% of GDP),NE.TRD.GNFS.ZS,59.02139656
BOL,2021,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,5.98770064
BOL,2022,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-87031312.66
BOL,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.014172287
BOL,2022,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,6236980.083
BOL,2022,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,-0.183588923
BOL,2022,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,-80794332.57
BOL,2022,GDP (current US$),NY.GDP.MKTP.CD,44008282878
BOL,2022,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.605680383
BOL,2022,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,8401144251
BOL,2022,Gini index,SI.POV.GINI,0
BOL,2022,Gross national expenditure (current US$),NE.DAB.TOTL.CD,45122919855
BOL,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.746328729
BOL,2022,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,5.124464466
BOL,2022,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,5.124464466
BOL,2022,Military expenditure (current USD),MS.MIL.XPND.CD,429365590.6
BOL,2022,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,2812996421
BOL,2022,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,1002762494
BOL,2022,Trade (% of GDP),NE.TRD.GNFS.ZS,67.75589878
BOL,2022,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,8.310526377
BOL,2023,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-37147838.43
BOL,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.650691261
BOL,2023,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,293692090.2
BOL,2023,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.568388146
BOL,2023,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,256544251.8
BOL,2023,GDP (current US$),NY.GDP.MKTP.CD,45135398009
BOL,2023,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.081965241
BOL,2023,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,8704977275
BOL,2023,Gini index,SI.POV.GINI,0
BOL,2023,Gross national expenditure (current US$),NE.DAB.TOTL.CD,47569892749
BOL,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.576888005
BOL,2023,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,-0.505250429
BOL,2023,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,-0.505250429
BOL,2023,Military expenditure (current USD),MS.MIL.XPND.CD,644276785.9
BOL,2023,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,261462050.5
BOL,2023,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,-1083374855
BOL,2023,Trade (% of GDP),NE.TRD.GNFS.ZS,56.45823896
BOL,2023,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,7.904523199
BRA,2021,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-30201173400
BRA,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.779790849
BRA,2021,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,46440503520
BRA,2021,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.972038153
BRA,2021,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,16239330120
BRA,2021,GDP (current US$),NY.GDP.MKTP.CD,1.67065E+12
BRA,2021,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.762604379
BRA,2021,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,3.09865E+11
BRA,2021,Gini index,SI.POV.GINI,52.9
BRA,2021,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1.66125E+12
BRA,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,8.301659756
BRA,2021,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,13.04727088
BRA,2021,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,13.04727088
BRA,2021,Military expenditure (current USD),MS.MIL.XPND.CD,19187122475
BRA,2021,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,42312115283
BRA,2021,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,15355119391
BRA,2021,Trade (% of GDP),NE.TRD.GNFS.ZS,37.65633076
BRA,2021,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,5.382383006
BRA,2022,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-41251769571
BRA,2022,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,3.822196153
BRA,2022,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,74606361830
BRA,2022,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,1.70880594
BRA,2022,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,33354592259
BRA,2022,GDP (current US$),NY.GDP.MKTP.CD,1.95192E+12
BRA,2022,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.016694354
BRA,2022,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,3.59197E+11
BRA,2022,Gini index,SI.POV.GINI,52
BRA,2022,Gross national expenditure (current US$),NE.DAB.TOTL.CD,1.94323E+12
BRA,2022,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,9.28010609
BRA,2022,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,8.570281953
BRA,2022,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,8.570281953
BRA,2022,Military expenditure (current USD),MS.MIL.XPND.CD,20542063567
BRA,2022,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,51521824602
BRA,2022,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,11904130389
BRA,2022,Trade (% of GDP),NE.TRD.GNFS.ZS,38.81606598
BRA,2022,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.158036339
BRA,2023,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,-39079031685
BRA,2023,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,2.954793452
BRA,2023,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,64227330466
BRA,2023,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,1.156953403
BRA,2023,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,25148298781
BRA,2023,GDP (current US$),NY.GDP.MKTP.CD,2.17367E+12
BRA,2023,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.908480487
BRA,2023,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,3.96016E+11
BRA,2023,Gini index,SI.POV.GINI,0
BRA,2023,Gross national expenditure (current US$),NE.DAB.TOTL.CD,2.12222E+12
BRA,2023,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.593562823
BRA,2023,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,4.658994759
BRA,2023,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,4.658994759
BRA,2023,Military expenditure (current USD),MS.MIL.XPND.CD,22887482838
BRA,2023,"Net trade in goods (BoP, current US$)",BN.GSR.MRCH.CD,92275436589
BRA,2023,"Net trade in goods and services (BoP, current US$)",BN.GSR.GNFS.CD,52175686567
BRA,2023,Trade (% of GDP),NE.TRD.GNFS.ZS,33.85394659
BRA,2023,Trade in services (% of GDP),BG.GSR.NFSV.GD.ZS,6.021720926
BRB,2021,"Foreign direct investment, net (BoP, current US$)",BN.KLT.DINV.CD,0
BRB,2021,"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,0.334854777
BRB,2021,"Foreign direct investment, net inflows (BoP, current US$)",BX.KLT.DINV.CD.WD,17664400
BRB,2021,"Foreign direct investment, net outflows (% of GDP)",BM.KLT.DINV.WD.GD.ZS,0.334854777
BRB,2021,"Foreign direct investment, net outflows (BoP, current US$)",BM.KLT.DINV.CD.WD,17664400
BRB,2021,GDP (current US$),NY.GDP.MKTP.CD,5275242050
BRB,2021,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.25496588
BRB,2021,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,0
BRB,2021,Gini index,SI.POV.GINI,0
BRB,2021,Gross national expenditure (current US$),NE.DAB.TOTL.CD,0
BRB,2021,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0
BRB,2021,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,2.329218751
BRB,2021,"Inflation, GDP deflator: linked series (annual %)",NY.GDP.DEFL.KD.ZG.AD,2.329218751
BRB,2021,Military expenditure (current USD),MS.MIL.XPND.CD,0
